storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,directory_page_bytes_fetched,directory_pages_selected,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
fixed-window,fixed-w16k-zstd-3,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,262144,3,1,3,26869,26869,0,16384,4575,458,1,10027,1031,3465,26.061106,7.754401,5.848000,41.451000,36.129000,44.189000,144.657000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,62.216507,155.149520,313.165067
fixed-window,fixed-w16k-zstd-3,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,262144,2,0,2,31418,31418,0,16384,4575,0,1,15034,801,2774,39.223471,11.325883,5.061000,61.002000,107.089000,110.611000,300.922000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,41.837813,104.513440,212.378133
fixed-window,fixed-w16k-zstd-3,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,262144,2,0,2,38522,38522,0,16384,4575,0,1,22138,959,4021,40.168926,9.580204,4.962000,89.783000,105.984000,130.925000,428.739000,2,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,42.027253,105.081760,214.272533
fixed-window,fixed-w16k-zstd-3,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,262144,3,0,3,29650,29650,0,16384,3497,3011,1,10255,752,2710,39.428191,10.940959,4.746000,41.616000,40.729000,51.163000,159.474000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,62.290667,155.372000,313.906667
fixed-window,fixed-w16k-zstd-3,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,262144,2,0,2,27770,27770,0,16384,4575,0,1,11386,838,2947,33.138425,9.423142,5.220000,45.155000,47.554000,57.960000,171.818000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,41.740533,104.221600,211.405333
fixed-window,fixed-w16k-zstd-3,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,262144,2,0,2,25521,25521,0,16384,4575,0,1,9137,800,3007,31.901250,8.487197,4.954000,37.123000,24.853000,36.804000,119.534000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,41.680560,104.041680,210.805600
fixed-window,fixed-w16k-zstd-3,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,262144,3,1,3,35572,35572,0,16384,4575,458,1,18730,763,2531,46.621232,14.054524,5.682000,81.309000,59.919000,73.635000,285.043000,2,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,62.448587,155.845760,315.485867
fixed-window,fixed-w16k-zstd-3,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,262144,3,1,3,37102,37102,0,16384,4575,458,1,20260,4813,21433,7.708706,1.731069,6.067000,83.091000,83.530000,200.779000,458.179000,2,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,62.489387,155.968160,315.893867
fixed-window,fixed-w16k-zstd-3,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,262144,2,0,2,51154,51154,0,16384,4575,0,1,34770,5821,27047,8.787837,1.891300,5.138000,143.789000,295.764000,503.795000,1171.967000,2,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,42.364107,106.092320,217.641067
fixed-window,fixed-w16k-zstd-3,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,262144,3,0,3,29860,29860,0,16384,4575,4089,1,9387,4485,17036,6.657748,1.752759,6.827000,38.584000,28.893000,86.277000,184.156000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,62.296267,155.388800,313.962667
fixed-window,fixed-w16k-zstd-3,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,262144,3,1,3,34316,34316,0,16384,4575,458,1,17474,4059,14667,8.454299,2.339674,5.803000,74.135000,52.448000,93.222000,272.139000,2,33,e3d68b87ffccb4b800e2d33eb61b5ead880093fa6e7acc844608a79084deae1e,true,62.415093,155.745280,315.150933
fixed-window,fixed-w16k-zstd-3,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,262144,2,0,2,45879,45879,0,16384,4575,0,1,29495,6119,30494,7.497794,1.504525,5.310000,122.302000,210.532000,425.937000,909.016000,2,191,c92e8dfca12914199b3963cd6ef7b4a904faf713b505df888eeec6cf7c1fbae3,true,42.223440,105.670320,216.234400
fixed-window,fixed-w16k-zstd-3,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,262144,2,0,2,42329,42329,0,16384,4575,0,1,25945,6227,29231,6.797655,1.448086,5.459000,104.003000,146.821000,350.676000,750.421000,2,178,5f5306feca5ab49a03c990170c527475bd6c49449f1927cb0d675ceb2ae11911,true,42.128773,105.386320,215.287733
fixed-window,fixed-w16k-zstd-3,random-10000-00006,random-10000,MHC-GRCh38,MHC,542027,552027,10000,100,262144,2,0,2,26755,26755,0,16384,4575,0,1,10371,4642,18725,5.763679,1.428838,5.762000,44.002000,49.161000,143.828000,269.904000,1,74,f16715bee2a56c8c2784af99f7d3f3693e22336065908aa9271549d1d35f9786,true,41.713467,104.140400,211.134667
fixed-window,fixed-w16k-zstd-3,random-10000-00007,random-10000,MHC-GRCh38,MHC,4185669,4195669,10000,100,262144,3,0,3,111073,111073,0,16384,4575,4089,1,90600,17607,128437,6.308457,0.864805,6.627000,543.806000,1865.579000,3737.458000,7122.978000,2,1170,85c69098d2911b7e6003d90847659c119df8a18e2207c8cdc3d72f5894d576c9,true,64.461947,161.885840,335.619467
fixed-window,fixed-w16k-zstd-3,random-10000-00008,random-10000,MHC-GRCh38,MHC,878649,888649,10000,100,262144,2,0,2,43442,43442,0,16384,4575,0,1,27058,5948,28208,7.303631,1.540060,7.797000,123.362000,205.583000,400.697000,954.275000,2,164,95cdd4c8198d0235b09b1deafd6a4b64e49fc7a45f14e067d1aa541b938b7d02,true,42.158453,105.475360,215.584533
fixed-window,fixed-w16k-zstd-3,random-10000-00009,random-10000,MHC-GRCh38,MHC,2541935,2551935,10000,100,262144,2,0,2,38768,38768,0,16384,4575,0,1,22384,9286,49198,4.174887,0.788000,6.065000,98.190000,240.559000,657.434000,1042.634000,1,378,eea2d4eb88aca6dcf6c4fe471c2c50678ad3c23800ae4b85272d58820810e48b,true,42.033813,105.101440,214.338133
fixed-window,fixed-w16k-zstd-3,random-100000-00000,random-100000,MHC-GRCh38,MHC,4262931,4362931,100000,100,262144,3,0,3,171265,171265,0,16384,7586,7100,2,147781,61376,393053,2.790423,0.435730,16.070000,625.895000,1496.539000,5465.995000,8917.457000,7,2892,befd5798f26d5c7b42d1717a5cfe86cf51b09dfc111ba1aae713cf80a449d48a,true,66.067067,166.701200,351.670667
fixed-window,fixed-w16k-zstd-3,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,262144,2,0,2,79911,79911,0,16384,4575,0,1,63527,39057,151055,2.046010,0.529019,6.981000,268.943000,218.093000,793.077000,1630.241000,7,485,298779b47caf6fb56cd3bae009a7b724d447714231d6ef5bba143d0ba0d62ae6,true,43.130960,108.392880,225.309600
fixed-window,fixed-w16k-zstd-3,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,262144,2,0,2,131224,131224,0,16384,4575,0,1,114840,48408,237229,2.710792,0.553153,6.140000,510.535000,923.663000,2695.982000,5293.902000,8,1338,919458d9233d10d96757b231e92f6f517dd5007403b91e944381979f638a151c,true,44.499307,112.497920,238.993067
fixed-window,fixed-w16k-zstd-3,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,262144,2,0,2,92645,92645,0,16384,8664,0,2,76261,43638,185678,2.123035,0.498955,12.001000,317.287000,376.230000,1327.336000,2524.848000,7,820,f6107225b0af1dcefff1164d0ebcc9060ac13a8f00bdd5973ebd3832eab8ae2c,true,43.470533,109.411600,228.705333
fixed-window,fixed-w16k-zstd-3,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,262144,3,0,3,406284,406284,0,16384,4575,4089,1,385811,166328,1664136,2.442668,0.244141,8.053000,2483.944000,8136.886000,34973.344000,53609.471000,7,15919,1386cc9557a3430593a42d82a4f8ee06e6ef3d3aaaeb97420f5ea050ab586a49,true,72.334240,185.502720,414.342400
fixed-window,fixed-w16k-zstd-3,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,262144,3,0,3,175980,175980,0,16384,3497,3011,1,156585,64568,469823,2.725499,0.374567,7.873000,699.157000,1812.040000,6627.020000,11234.051000,7,3665,7673b8a947f7fff0a7f89605e806df4c300c2c59ceb6140ecfed1f37f3ea8184,true,66.192800,167.078400,352.928000
fixed-window,fixed-w16k-zstd-3,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,262144,2,0,2,92096,92096,0,16384,4575,0,1,75712,42719,186899,2.155856,0.492758,8.568000,319.143000,405.786000,1442.863000,2728.601000,7,846,61b2ebdac5872792613dc1ff802aadbbd22e9c28c8ae067fffca0085d722305d,true,43.455893,109.367680,228.558933
fixed-window,fixed-w16k-zstd-3,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,262144,2,0,2,111325,111325,0,16384,4575,0,1,94941,49170,245093,2.264084,0.454215,6.917000,400.998000,634.066000,2382.986000,4209.094000,7,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,43.968667,110.906000,233.686667
fixed-window,fixed-w16k-zstd-3,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,262144,2,0,2,83706,83706,0,16384,4575,0,1,67322,39780,147605,2.104223,0.567095,23.566000,325.058000,296.037000,810.098000,1736.307000,7,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,43.232160,108.696480,226.321600
fixed-window,fixed-w16k-zstd-3,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,262144,3,0,3,184930,184930,0,16384,4575,4089,1,164457,66193,442213,2.793800,0.418192,9.208000,736.311000,1835.187000,6333.588000,10695.086000,7,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,66.431467,167.794400,355.314667
fixed-window,fixed-w16k-zstd-3,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,262144,2,0,2,1104180,1104180,0,16384,8664,0,2,1087796,548894,3443303,2.011645,0.320675,13.805000,4930.862000,10780.160000,52986.878000,83371.834000,62,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,70.444800,190.334400,498.448000
fixed-window,fixed-w16k-zstd-3,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,262144,3,1,3,1256757,1256757,0,16384,8664,4547,2,1235826,596076,4205164,2.108384,0.298860,15.114000,6399.915000,16067.416000,73554.350000,117660.898000,62,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,95.013520,253.540560,641.135200
fixed-window,fixed-w16k-zstd-3,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,262144,3,0,3,2111837,2111837,0,16384,7586,7100,2,2088353,995745,8344254,2.120861,0.253089,280.632000,11669.963000,34294.870000,169843.911000,263427.131000,62,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,117.815653,321.946960,869.156533
fixed-window,fixed-w16k-zstd-3,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,262144,3,1,3,886117,886117,0,16384,12753,458,3,869275,463364,2504865,1.912356,0.353758,22.496000,3639.568000,6463.423000,30847.238000,49806.585000,62,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,85.129787,223.889360,542.297867
fixed-window,fixed-w16k-zstd-3,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,262144,3,0,3,2018545,2018545,0,16384,7586,7100,2,1995061,939090,7930076,2.149469,0.254543,14.883000,11251.248000,32830.642000,161993.593000,250906.908000,63,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,115.327867,314.483600,844.278667
fixed-window,fixed-w16k-zstd-3,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,262144,3,0,3,1937040,1937040,0,16384,7586,7100,2,1913556,910125,7639916,2.128323,0.253542,15.791000,10841.721000,31683.808000,154458.406000,240080.822000,62,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,113.154400,307.963200,822.544000
fixed-window,fixed-w16k-zstd-3,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,262144,3,1,3,1301055,1301055,0,16384,12753,4547,3,1280124,637041,4331859,2.042341,0.300346,22.103000,6236.266000,15363.889000,73083.522000,115398.570000,62,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,96.194800,257.084400,652.948000
fixed-window,fixed-w16k-zstd-3,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,262144,2,0,2,891486,891486,0,16384,8664,0,2,875102,443056,2355194,2.012129,0.378519,13.607000,3711.981000,6655.128000,28662.144000,47356.888000,63,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,64.772960,173.318880,441.729600
fixed-window,fixed-w16k-zstd-3,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,262144,3,0,3,2049210,2049210,0,16384,7586,7100,2,2025726,967310,8107664,2.118463,0.252750,15.317000,11404.795000,33369.378000,165055.568000,256172.663000,62,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,116.145600,316.936800,852.456000
fixed-window,fixed-w16k-zstd-3,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,262144,3,0,3,2060188,2060188,0,16384,7586,7100,2,2036704,971558,8161676,2.120499,0.252422,16.001000,11484.643000,33646.505000,165560.372000,257359.248000,62,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,116.438347,317.815040,855.383467
fixed-window,fixed-w16k-zstd-3,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,1048576,3,1,3,39112,39112,0,16384,4575,458,1,22270,1094,4386,35.751371,8.917465,8.018000,99.824000,274.821000,267.765000,984.362000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,62.542987,156.128960,316.429867
fixed-window,fixed-w16k-zstd-3,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,1048576,3,0,3,37240,37240,0,16384,3497,3011,1,17845,1143,3724,32.580927,10.000000,5.781000,74.949000,49.965000,56.476000,243.823000,2,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,62.493067,155.979200,315.930667
fixed-window,fixed-w16k-zstd-3,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,1048576,2,0,2,28048,28048,0,16384,4575,0,1,11664,791,2881,35.458913,9.735509,5.171000,47.733000,55.966000,72.958000,199.984000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,41.747947,104.243840,211.479467
fixed-window,fixed-w16k-zstd-3,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,1048576,3,1,3,26869,26869,0,16384,4575,458,1,10027,1031,3465,26.061106,7.754401,5.473000,41.396000,36.076000,44.480000,143.734000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,62.216507,155.149520,313.165067
fixed-window,fixed-w16k-zstd-3,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,1048576,2,0,2,31418,31418,0,16384,4575,0,1,15034,801,2774,39.223471,11.325883,4.719000,61.009000,105.136000,115.821000,304.794000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,41.837813,104.513440,212.378133
fixed-window,fixed-w16k-zstd-3,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,1048576,2,0,2,38522,38522,0,16384,4575,0,1,22138,959,4021,40.168926,9.580204,4.884000,89.673000,101.580000,131.066000,423.162000,2,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,42.027253,105.081760,214.272533
fixed-window,fixed-w16k-zstd-3,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,1048576,3,0,3,29650,29650,0,16384,3497,3011,1,10255,752,2710,39.428191,10.940959,4.761000,41.877000,40.579000,50.657000,159.537000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,62.290667,155.372000,313.906667
fixed-window,fixed-w16k-zstd-3,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,1048576,2,0,2,27770,27770,0,16384,4575,0,1,11386,838,2947,33.138425,9.423142,4.983000,45.107000,48.123000,57.955000,171.194000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,41.740533,104.221600,211.405333
fixed-window,fixed-w16k-zstd-3,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,1048576,2,0,2,25521,25521,0,16384,4575,0,1,9137,800,3007,31.901250,8.487197,4.965000,38.355000,24.584000,37.032000,126.301000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,41.680560,104.041680,210.805600
fixed-window,fixed-w16k-zstd-3,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,1048576,3,1,3,35572,35572,0,16384,4575,458,1,18730,763,2531,46.621232,14.054524,5.678000,77.109000,59.515000,73.255000,280.289000,2,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,62.448587,155.845760,315.485867
fixed-window,fixed-w16k-zstd-3,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,1048576,3,1,3,37102,37102,0,16384,4575,458,1,20260,4813,21433,7.708706,1.731069,5.667000,83.688000,82.516000,199.923000,457.288000,2,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,62.489387,155.968160,315.893867
fixed-window,fixed-w16k-zstd-3,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,1048576,2,0,2,51154,51154,0,16384,4575,0,1,34770,5821,27047,8.787837,1.891300,4.929000,143.776000,294.656000,497.790000,1165.230000,2,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,42.364107,106.092320,217.641067
fixed-window,fixed-w16k-zstd-3,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,1048576,3,0,3,29860,29860,0,16384,4575,4089,1,9387,4485,17036,6.657748,1.752759,6.342000,38.197000,28.692000,86.034000,183.209000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,62.296267,155.388800,313.962667
fixed-window,fixed-w16k-zstd-3,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,1048576,3,1,3,34316,34316,0,16384,4575,458,1,17474,4059,14667,8.454299,2.339674,5.618000,74.032000,56.886000,92.659000,277.134000,2,33,e3d68b87ffccb4b800e2d33eb61b5ead880093fa6e7acc844608a79084deae1e,true,62.415093,155.745280,315.150933
fixed-window,fixed-w16k-zstd-3,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,1048576,2,0,2,45879,45879,0,16384,4575,0,1,29495,6119,30494,7.497794,1.504525,5.022000,122.761000,212.736000,430.579000,915.593000,2,191,c92e8dfca12914199b3963cd6ef7b4a904faf713b505df888eeec6cf7c1fbae3,true,42.223440,105.670320,216.234400
fixed-window,fixed-w16k-zstd-3,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,1048576,2,0,2,42329,42329,0,16384,4575,0,1,25945,6227,29231,6.797655,1.448086,5.274000,104.197000,149.765000,355.557000,760.293000,2,178,5f5306feca5ab49a03c990170c527475bd6c49449f1927cb0d675ceb2ae11911,true,42.128773,105.386320,215.287733
fixed-window,fixed-w16k-zstd-3,random-10000-00006,random-10000,MHC-GRCh38,MHC,542027,552027,10000,100,1048576,2,0,2,26755,26755,0,16384,4575,0,1,10371,4642,18725,5.763679,1.428838,5.189000,44.189000,49.211000,129.443000,252.704000,1,74,f16715bee2a56c8c2784af99f7d3f3693e22336065908aa9271549d1d35f9786,true,41.713467,104.140400,211.134667
fixed-window,fixed-w16k-zstd-3,random-10000-00007,random-10000,MHC-GRCh38,MHC,4185669,4195669,10000,100,1048576,3,0,3,111073,111073,0,16384,4575,4089,1,90600,17607,128437,6.308457,0.864805,6.166000,529.399000,1701.889000,3182.296000,6253.732000,2,1170,85c69098d2911b7e6003d90847659c119df8a18e2207c8cdc3d72f5894d576c9,true,64.461947,161.885840,335.619467
fixed-window,fixed-w16k-zstd-3,random-10000-00008,random-10000,MHC-GRCh38,MHC,878649,888649,10000,100,1048576,2,0,2,43442,43442,0,16384,4575,0,1,27058,5948,28208,7.303631,1.540060,6.879000,116.989000,191.649000,376.335000,868.373000,2,164,95cdd4c8198d0235b09b1deafd6a4b64e49fc7a45f14e067d1aa541b938b7d02,true,42.158453,105.475360,215.584533
fixed-window,fixed-w16k-zstd-3,random-10000-00009,random-10000,MHC-GRCh38,MHC,2541935,2551935,10000,100,1048576,2,0,2,38768,38768,0,16384,4575,0,1,22384,9286,49198,4.174887,0.788000,5.458000,97.253000,236.012000,642.525000,1011.850000,1,378,eea2d4eb88aca6dcf6c4fe471c2c50678ad3c23800ae4b85272d58820810e48b,true,42.033813,105.101440,214.338133
fixed-window,fixed-w16k-zstd-3,random-100000-00000,random-100000,MHC-GRCh38,MHC,4262931,4362931,100000,100,1048576,3,0,3,171265,171265,0,16384,7586,7100,2,147781,61376,393053,2.790423,0.435730,13.687000,619.119000,1431.271000,4983.224000,8337.408000,7,2892,befd5798f26d5c7b42d1717a5cfe86cf51b09dfc111ba1aae713cf80a449d48a,true,66.067067,166.701200,351.670667
fixed-window,fixed-w16k-zstd-3,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,1048576,2,0,2,79911,79911,0,16384,4575,0,1,63527,39057,151055,2.046010,0.529019,6.715000,266.468000,207.955000,786.300000,1597.065000,7,485,298779b47caf6fb56cd3bae009a7b724d447714231d6ef5bba143d0ba0d62ae6,true,43.130960,108.392880,225.309600
fixed-window,fixed-w16k-zstd-3,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,1048576,2,0,2,131224,131224,0,16384,4575,0,1,114840,48408,237229,2.710792,0.553153,5.920000,511.957000,924.597000,2626.000000,5176.241000,8,1338,919458d9233d10d96757b231e92f6f517dd5007403b91e944381979f638a151c,true,44.499307,112.497920,238.993067
fixed-window,fixed-w16k-zstd-3,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,1048576,2,0,2,92645,92645,0,16384,8664,0,2,76261,43638,185678,2.123035,0.498955,48.567000,318.625000,373.465000,1319.178000,2485.761000,7,820,f6107225b0af1dcefff1164d0ebcc9060ac13a8f00bdd5973ebd3832eab8ae2c,true,43.470533,109.411600,228.705333
fixed-window,fixed-w16k-zstd-3,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,1048576,3,0,3,406284,406284,0,16384,4575,4089,1,385811,166328,1664136,2.442668,0.244141,29.172000,2456.331000,8035.590000,33704.839000,52076.972000,7,15919,1386cc9557a3430593a42d82a4f8ee06e6ef3d3aaaeb97420f5ea050ab586a49,true,72.334240,185.502720,414.342400
fixed-window,fixed-w16k-zstd-3,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,1048576,3,0,3,175980,175980,0,16384,3497,3011,1,156585,64568,469823,2.725499,0.374567,7.423000,700.771000,1858.369000,6602.625000,11288.455000,7,3665,7673b8a947f7fff0a7f89605e806df4c300c2c59ceb6140ecfed1f37f3ea8184,true,66.192800,167.078400,352.928000
fixed-window,fixed-w16k-zstd-3,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,1048576,2,0,2,92096,92096,0,16384,4575,0,1,75712,42719,186899,2.155856,0.492758,11.817000,316.341000,384.419000,1369.873000,2613.456000,7,846,61b2ebdac5872792613dc1ff802aadbbd22e9c28c8ae067fffca0085d722305d,true,43.455893,109.367680,228.558933
fixed-window,fixed-w16k-zstd-3,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,1048576,2,0,2,111325,111325,0,16384,4575,0,1,94941,49170,245093,2.264084,0.454215,6.152000,394.566000,624.822000,2329.033000,4121.261000,7,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,43.968667,110.906000,233.686667
fixed-window,fixed-w16k-zstd-3,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,1048576,2,0,2,83706,83706,0,16384,4575,0,1,67322,39780,147605,2.104223,0.567095,23.169000,306.810000,282.518000,764.679000,1644.604000,7,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,43.232160,108.696480,226.321600
fixed-window,fixed-w16k-zstd-3,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,1048576,3,0,3,184930,184930,0,16384,4575,4089,1,164457,66193,442213,2.793800,0.418192,7.580000,699.587000,1701.384000,7138.508000,11238.563000,7,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,66.431467,167.794400,355.314667
fixed-window,fixed-w16k-zstd-3,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,1048576,2,0,2,1104180,1104180,0,16384,8664,0,2,1087796,548894,3443303,2.011645,0.320675,13.371000,4940.454000,10759.175000,53503.727000,83824.921000,62,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,70.444800,190.334400,498.448000
fixed-window,fixed-w16k-zstd-3,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,1048576,3,1,3,1256757,1256757,0,16384,8664,4547,2,1235826,596076,4205164,2.108384,0.298860,14.881000,6465.183000,16084.766000,73521.555000,117720.809000,62,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,95.013520,253.540560,641.135200
