query_id,query_class,sample,contig,start,end,context,scenario,cache_mode,http_cache_policy,decoder,browser,total_ms,open_ms,query_ms,actual_requests,actual_bytes,actual_unique_bytes,actual_duplicate_bytes,actual_request_rounds,reader_observed_requests,reader_observed_bytes,source_origin_reconciled,planned_requests,planned_bytes,dependency_rounds,bootstrap_cache_hits,directory_cache_hits,payload_cache_hits,decompression_ms,decompression_p50_ms,decompression_p95_ms,integrity_ms,decompression_wall_ms,decompression_task_ms,decode_ms,merge_ms,selected_chunks,selected_nodes,selected_traversals,canonical_hash,expected_canonical_hash,correctness,error
random-1000-00003,random-1000,CHM13,chr16,35378588,35379588,100,warm-repeated-query,warm,no-store,wasm,,262.39149599999655,0,262.39149599999655,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.28141799999866635,0.28141799999866635,0.28141799999866635,0,0.286268999974709,0.286268999974709,259.7195499999798,1.7738439999520779,1,75,472,c4dbf6aff5252ae1c14c0c9b6e19c17986bce2b79cf1eddab002bdb35ad69957,c4dbf6aff5252ae1c14c0c9b6e19c17986bce2b79cf1eddab002bdb35ad69957,true,
random-1000-00004,random-1000,GRCh38,chr1_KI270707v1_random,30368,31368,100,warm-repeated-query,warm,no-store,wasm,,0.3620200000004843,0,0.3620200000004843,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.0561079999897629,0.0561079999897629,0.0561079999897629,0,0.05928200000198558,0.05928200000198558,0.05740500002866611,0.0444190000416711,1,2,0,699e7176f8e7f615eb65b261b56f271c57c4474bf5d2165f4e6307d927422a2c,699e7176f8e7f615eb65b261b56f271c57c4474bf5d2165f4e6307d927422a2c,true,
random-1000-00005,random-1000,CHM13,chr2,94822968,94823968,100,warm-repeated-query,warm,no-store,wasm,,5995.751859000011,0,5995.751859000011,0,0,0,0,,0,0,true,2,31241,2,1,1,1,2.9061030000448227,2.9061030000448227,2.9061030000448227,0,2.911017000034917,2.911017000034917,5890.868144000007,69.95167500001844,1,4230,277,79ad6c4c0d0a5afae31b442da9450d6548c0d2d66dfc4baad9dcfcd97e0321cf,79ad6c4c0d0a5afae31b442da9450d6548c0d2d66dfc4baad9dcfcd97e0321cf,true,
random-1000-00006,random-1000,GRCh38,chrUn_KI270757v1,38740,39740,100,warm-repeated-query,warm,no-store,wasm,,0.365700000023935,0,0.365700000023935,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.04481399996438995,0.04481399996438995,0.04481399996438995,0,0.04689699999289587,0.04689699999289587,0.07702099997550249,0.046298000030219555,1,2,0,450490f3cc84309b64291895f5c20479736f587b4f3c9e6c9c8c3f6d5d0cdf07,450490f3cc84309b64291895f5c20479736f587b4f3c9e6c9c8c3f6d5d0cdf07,true,
random-1000-00007,random-1000,GRCh38,chrUn_KI270429v1,79,1079,100,warm-repeated-query,warm,no-store,wasm,,0.24344299995573238,0,0.24344299995573238,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.016848999948706478,0.016848999948706478,0.016848999948706478,0,0.019166999962180853,0.019166999962180853,0.028165999974589795,0.013931000023148954,1,2,0,086b9937be2ff8bb0485c19aeb578dbbab84372701797a30f3a3a0336b854b53,086b9937be2ff8bb0485c19aeb578dbbab84372701797a30f3a3a0336b854b53,true,
random-1000-00008,random-1000,GRCh38,chrUn_KI270333v1,1360,2360,100,warm-repeated-query,warm,no-store,wasm,,0.24734699999680743,0,0.24734699999680743,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.017312999989371747,0.017312999989371747,0.017312999989371747,0,0.019415999995544553,0.019415999995544553,0.03088400000706315,0.016065999981947243,1,2,0,cf4745fc5d8ea7df84d65d300d52f17e0c4f7f2c7f4a86af5ef27aa631ad5649,cf4745fc5d8ea7df84d65d300d52f17e0c4f7f2c7f4a86af5ef27aa631ad5649,true,
random-1000-00009,random-1000,CHM13,chr21,31136057,31137057,100,warm-repeated-query,warm,no-store,wasm,,85.42644499999005,0,85.42644499999005,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.18901199998799711,0.18901199998799711,0.18901199998799711,0,0.19407000002684072,0.19407000002684072,83.91360099997837,0.9183700000285171,1,26,251,6a6c75af87b20d8fb56b1fb71ddefa3d485ef2f893907461e08863b9f6c98238,6a6c75af87b20d8fb56b1fb71ddefa3d485ef2f893907461e08863b9f6c98238,true,
random-10000-00000,random-10000,GRCh38,chrUn_KI270745v1,11145,21145,100,warm-repeated-query,warm,no-store,wasm,,2.2808700000168756,0,2.2808700000168756,0,0,0,0,,0,0,true,2,31241,2,1,1,2,0.2272119999397546,0.08580999996047467,0.14140199997927994,0,0.1451000000233762,0.23332900000968948,1.288870999997016,0.39533100003609434,2,11,4,8707f76334f8e152b9a39a39d699d77a00f4e30a413d7f415c9394dfb8fe52ea,8707f76334f8e152b9a39a39d699d77a00f4e30a413d7f415c9394dfb8fe52ea,true,
random-10000-00001,random-10000,CHM13,chr4,6103196,6113196,100,warm-repeated-query,warm,no-store,wasm,,279.58204200002365,0,279.58204200002365,0,0,0,0,,0,0,true,2,31241,2,1,1,2,0.6318720000563189,0.21325100003741682,0.4186210000189021,0,0.42541099997470155,0.6437899999436922,272.4906549999723,3.7376120000262745,2,503,578,fc2c83fca3ec159599e6baaea431481f0422608484145397286d6c395e24f2ee,fc2c83fca3ec159599e6baaea431481f0422608484145397286d6c395e24f2ee,true,
random-10000-00002,random-10000,GRCh38,chr17_GL000205v2_random,65647,75647,100,warm-repeated-query,warm,no-store,wasm,,13.34193899994716,0,13.34193899994716,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.2461829999811016,0.2461829999811016,0.2461829999811016,0,0.2513520000502467,0.2513520000502467,5.665296999970451,3.6473869999754243,1,743,6,c652c457b611fea70814d8af353d8da35d562d517bc4a5e952048125f520fe28,c652c457b611fea70814d8af353d8da35d562d517bc4a5e952048125f520fe28,true,
random-10000-00003,random-10000,CHM13,chrX,149714910,149724910,100,warm-repeated-query,warm,no-store,wasm,,123.67016400001012,0,123.67016400001012,0,0,0,0,,0,0,true,2,31241,2,1,1,2,0.4885020000510849,0.1662540000397712,0.3222480000113137,0,0.3267420000047423,0.4961790000088513,117.88773300003959,2.8092199999955483,2,458,383,2c56f1044cc1aa9d04830d4e6660ea5e98d292ce1869f3911745e77e8176009d,2c56f1044cc1aa9d04830d4e6660ea5e98d292ce1869f3911745e77e8176009d,true,
random-10000-00004,random-10000,CHM13,chr14,90547485,90557485,100,warm-repeated-query,warm,no-store,wasm,,158.1206709999824,0,158.1206709999824,0,0,0,0,,0,0,true,2,31241,2,1,1,2,0.4390179999754764,0.1316829999559559,0.3073350000195205,0,0.31287500000325963,0.44839100004173815,152.6214780000155,2.2646119999699295,2,332,376,36cdbcc2ac965056f43dcdf4d0ba23303dd78aeae8e2f968b8363a0823741f59,36cdbcc2ac965056f43dcdf4d0ba23303dd78aeae8e2f968b8363a0823741f59,true,
random-10000-00005,random-10000,CHM13,chr20,30845366,30855366,100,warm-repeated-query,warm,no-store,wasm,,293.0054549999768,0,293.0054549999768,0,0,0,0,,0,0,true,2,31241,2,1,1,2,0.7214699999894947,0.241550000035204,0.4799199999542907,0,0.48487499996554106,0.7292889999807812,282.32097599998815,6.132469999953173,2,808,401,ed5c146bdcfde28926c88eb30722d47a9149fe1c62a9a5d8096b942cce2ba8d9,ed5c146bdcfde28926c88eb30722d47a9149fe1c62a9a5d8096b942cce2ba8d9,true,
random-10000-00006,random-10000,CHM13,chr7,73437418,73447418,100,warm-repeated-query,warm,no-store,wasm,,126.83034599997336,0,126.83034599997336,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.21465099998749793,0.21465099998749793,0.21465099998749793,0,0.21885399997700006,0.21885399997700006,120.94226800004253,2.502860000007786,1,577,236,4fa0e2a1cc8cc941fa95145ae16e6e8352116b5ab8ddf1f0653186152f156018,4fa0e2a1cc8cc941fa95145ae16e6e8352116b5ab8ddf1f0653186152f156018,true,
random-10000-00007,random-10000,CHM13,chr15,54267574,54277574,100,warm-repeated-query,warm,no-store,wasm,,111.02152599999681,0,111.02152599999681,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.18766499997582287,0.18766499997582287,0.18766499997582287,0,0.19215499999700114,0.19215499999700114,106.47517099999823,2.0607029999955557,1,405,295,229330d366bf5e40a1af5cf2bd38cb0d8b11022a26c176144ed786ad704f64e4,229330d366bf5e40a1af5cf2bd38cb0d8b11022a26c176144ed786ad704f64e4,true,
random-10000-00008,random-10000,GRCh38,chr13,106423015,106433015,100,warm-repeated-query,warm,no-store,wasm,,187.08069800003432,0,187.08069800003432,0,0,0,0,,0,0,true,2,31241,2,1,2,2,0.5439650000189431,0.17584199999691918,0.3681230000220239,0,0.3731580000021495,0.5519419999909587,181.58565700001782,2.7243250000174157,2,398,426,1c5c619b4d174cc68ed4f1b8fc104dd6c2abfe11aab03eea26e699b2aad07497,1c5c619b4d174cc68ed4f1b8fc104dd6c2abfe11aab03eea26e699b2aad07497,true,
random-10000-00009,random-10000,CHM13,chrX,37036197,37046197,100,warm-repeated-query,warm,no-store,wasm,,85.10162299999502,0,85.10162299999502,0,0,0,0,,0,0,true,2,31241,2,1,1,2,0.3466539999935776,0.10352499998407438,0.24312900000950322,0,0.2475010000052862,0.353759000019636,81.47717199998442,1.626503000035882,2,263,180,2ca8533a04d7b57ffc7e6c770813e93bed35b41c3f63329bf3c17cc861dc8b47,2ca8533a04d7b57ffc7e6c770813e93bed35b41c3f63329bf3c17cc861dc8b47,true,
random-100000-00000,random-100000,GRCh38,chr11_KI270721v1_random,56,100056,100,warm-repeated-query,warm,no-store,wasm,,3.8132589999586344,0,3.8132589999586344,0,0,0,0,,0,0,true,2,31241,2,1,1,7,1.200618000002578,0.16851700004190207,0.33157500001834705,0,0.3365609999746084,1.2253530000452884,0.33667599997716025,0.4797410000464879,7,98,0,df8875a37ae0dbf44643714796932b828847dfda761b936e13d2ef89168f58b3,df8875a37ae0dbf44643714796932b828847dfda761b936e13d2ef89168f58b3,true,
random-100000-00001,random-100000,CHM13,chr9,43843214,43943214,100,warm-repeated-query,warm,no-store,wasm,,2836.6165829999954,0,2836.6165829999954,0,0,0,0,,0,0,true,2,31241,2,1,1,8,15.786454000044614,1.774736000050325,3.47353999997722,0,3.4817490000277758,15.83404999988852,2649.757944000012,115.42910899996059,8,14006,2363,6d7a94c925a691295c70ce6bfd9ac0dd997cf568b034771d83a9871463f62e7a,6d7a94c925a691295c70ce6bfd9ac0dd997cf568b034771d83a9871463f62e7a,true,
random-100000-00002,random-100000,GRCh38,chr1_KI270712v1_random,22782,122782,100,warm-repeated-query,warm,no-store,wasm,,20.805174999986775,0,20.805174999986775,0,0,0,0,,0,0,true,2,31241,2,1,1,7,2.1455529999220744,0.24004399997647852,0.6113059999770485,0,0.6179530000081286,2.1796040000626817,5.06176599994069,6.151689000020269,7,1456,4,c123581b0061580207d2fbe8e32d1cf84ce97fb03693e6659cb465303ecafca0,c123581b0061580207d2fbe8e32d1cf84ce97fb03693e6659cb465303ecafca0,true,
random-100000-00003,random-100000,GRCh38,chr17_KI270729v1_random,38440,138440,100,warm-repeated-query,warm,no-store,wasm,,3.898270000005141,0,3.898270000005141,0,0,0,0,,0,0,true,2,31241,2,1,1,7,1.3465749999741092,0.19278899999335408,0.3356519999797456,0,0.3409080000128597,1.3731209999532439,0.3846030000131577,0.47819200000958517,7,99,0,2e84c6b30a5fd85fd6ae695bb75f58c6de93608b0c27f7143559c7e4fae1e72c,2e84c6b30a5fd85fd6ae695bb75f58c6de93608b0c27f7143559c7e4fae1e72c,true,
random-100000-00004,random-100000,GRCh38,chr22,30407484,30507484,100,warm-repeated-query,warm,no-store,wasm,,745.4304569999804,0,745.4304569999804,0,0,0,0,,0,0,true,2,31241,2,1,2,8,5.881625999987591,0.6414899999508634,1.288005999987945,0,1.2957659999956377,5.923459000070579,701.6161420000135,21.938472000008915,8,4091,1706,049b551868bc0108b2a20642df9aac9dde415a4e0b320cb011088e5c17b80311,049b551868bc0108b2a20642df9aac9dde415a4e0b320cb011088e5c17b80311,true,
random-100000-00005,random-100000,GRCh38,chr2_KI270715v1_random,46409,146409,100,warm-repeated-query,warm,no-store,wasm,,11.478449999995064,0,11.478449999995064,0,0,0,0,,0,0,true,2,31241,2,1,1,7,1.7327760001062416,0.2340300000505522,0.4655520000378601,0,0.49350599996978417,1.8844679999747314,1.0673649999662302,1.3881739999633282,7,99,0,70798628350f5919b7d4323da19a9bcf11cb39dc6f58540ff468b228d8c2994a,70798628350f5919b7d4323da19a9bcf11cb39dc6f58540ff468b228d8c2994a,true,
random-100000-00006,random-100000,CHM13,chr11,55470689,55570689,100,warm-repeated-query,warm,no-store,wasm,,1209.9884500000044,0,1209.9884500000044,0,0,0,0,,0,0,true,2,31241,2,1,2,7,6.405972000036854,0.8983110000262968,1.7383890000055544,0,1.7472439999692142,6.451074999931734,1117.2455130000017,54.454947000020184,7,7094,1608,bef188b88995a8209bc1db86109ead91afec7e633bfea2f12fd620c9771509bc,bef188b88995a8209bc1db86109ead91afec7e633bfea2f12fd620c9771509bc,true,
random-100000-00007,random-100000,CHM13,chr1,145220434,145320434,100,warm-repeated-query,warm,no-store,wasm,,377.76986199995736,0,377.76986199995736,0,0,0,0,,0,0,true,2,31241,2,1,1,7,6.8669820000068285,0.7469879999989644,2.196261000004597,0,2.2090050000115298,6.933052999956999,291.57716599997366,44.84448100003647,7,7224,2565,a62555ea19f3a75b5890e06874084116f73d31cec5778a6075221b584ec19702,a62555ea19f3a75b5890e06874084116f73d31cec5778a6075221b584ec19702,true,
random-100000-00008,random-100000,GRCh38,chr4,133689934,133789934,100,warm-repeated-query,warm,no-store,wasm,,674.2884260000428,0,674.2884260000428,0,0,0,0,,0,0,true,2,31241,2,1,2,7,4.511811000003945,0.6240579999866895,1.1925269999774173,0,1.1999000000068918,4.550576999958139,626.766927000077,23.759009999979753,7,4190,1381,3c48827fcfba9cd66de84f81ce44f647526df91c8fe69aee6f12c9e71b9065e6,3c48827fcfba9cd66de84f81ce44f647526df91c8fe69aee6f12c9e71b9065e6,true,
random-100000-00009,random-100000,CHM13,chr1,142389872,142489872,100,warm-repeated-query,warm,no-store,wasm,,765.7032369999797,0,765.7032369999797,0,0,0,0,,0,0,true,2,31241,2,1,1,7,5.711472000111826,0.8003890000400133,1.4841509999823757,0,1.4925700000021607,5.754442000004929,703.1903670001193,33.22642600000836,7,5888,1790,c341217f83e1b126b46856479505bde7844263cd77dc2c216dd1e73938fc3acc,c341217f83e1b126b46856479505bde7844263cd77dc2c216dd1e73938fc3acc,true,
random-1000000-00000,random-1000000,CHM13,chr4,47225981,48225981,100,warm-repeated-query,warm,no-store,wasm,,5309.466606000031,0,5309.466606000031,0,0,0,0,,0,0,true,2,31241,2,1,3,62,281.525585000054,4.42652800003998,8.59918399999151,0,9.149690999998711,283.19406499993056,4720.294937999803,378.06154799996875,62,37018,11787,f44656656d20efe4f8bf2f99ea7e75f3272150cfe3752dd2f1a45e5ad3d4f42e,f44656656d20efe4f8bf2f99ea7e75f3272150cfe3752dd2f1a45e5ad3d4f42e,true,
random-1000000-00001,random-1000000,CHM13,chr19,30828207,31828207,100,warm-repeated-query,warm,no-store,wasm,,7911.58965499996,0,7911.58965499996,0,0,0,0,,0,0,true,2,31241,2,1,2,62,352.46161299967207,5.693881000042893,10.741198000032455,0,11.369030000001658,354.1790350000956,7160.001903999888,486.68848199996864,62,49488,13457,3c9166288a580802eaa51d148f5e3635e7731fbd7bd40a3fa65f9d8e6832bc81,3c9166288a580802eaa51d148f5e3635e7731fbd7bd40a3fa65f9d8e6832bc81,true,
random-1000000-00002,random-1000000,CHM13,chr12,9446975,10446975,100,warm-repeated-query,warm,no-store,wasm,,7427.689842999971,0,7427.689842999971,0,0,0,0,,0,0,true,2,31241,2,1,2,62,353.6175640003057,5.788700999983121,10.362545000039972,0,10.960533000004943,355.2517879999941,6698.297426999896,463.0434949999908,62,45723,12840,2af310bf8c861bbf12cef8f265b70ab88d3bbcd0baa03829b60aa9d27dd5aae7,2af310bf8c861bbf12cef8f265b70ab88d3bbcd0baa03829b60aa9d27dd5aae7,true,
random-1000000-00003,random-1000000,CHM13,chrX,73475179,74475179,100,warm-repeated-query,warm,no-store,wasm,,3464.713573999994,0,3464.713573999994,0,0,0,0,,0,0,true,2,31241,2,1,3,62,260.13145100016845,4.255267000000458,7.643502000020817,0,8.040756000031251,261.88182400004007,2999.9779289998696,289.12282300001243,62,31081,9075,1547b964e274ffeff5c9afd7db0addd9ded8f9fd13a2514db36b7c5b1d052ee3,1547b964e274ffeff5c9afd7db0addd9ded8f9fd13a2514db36b7c5b1d052ee3,true,
random-1000000-00004,random-1000000,CHM13,chr1,206658133,207658133,100,warm-repeated-query,warm,no-store,wasm,,5925.972784999991,0,5925.972784999991,0,0,0,0,,0,0,true,2,31241,2,1,3,62,301.5359129998833,4.7262140000239015,9.247898000001442,0,9.869455999985803,303.3972459998913,5340.888685999904,363.64202099997783,62,41494,13817,d9021e6a78ef7f08b1fbd47f45d5346ddea19529ec39942b01ff6d5d9f5c620e,d9021e6a78ef7f08b1fbd47f45d5346ddea19529ec39942b01ff6d5d9f5c620e,true,
random-1000000-00005,random-1000000,GRCh38,chr7,142010681,143010681,100,warm-repeated-query,warm,no-store,wasm,,8363.304326000041,0,8363.304326000041,0,0,0,0,,0,0,true,2,31241,2,1,3,62,325.0729629995767,5.037156999926083,10.432131000095978,0,11.423955000005662,326.65848300023936,7408.2341300001135,664.5213000000222,62,51311,13081,7ba2755bb8c489c628051fd744c336b8e9aa61780ccb0f550e08b54b253bea60,7ba2755bb8c489c628051fd744c336b8e9aa61780ccb0f550e08b54b253bea60,true,
random-1000000-00006,random-1000000,CHM13,chr7,114386209,115386209,100,warm-repeated-query,warm,no-store,wasm,,5174.612630999996,0,5174.612630999996,0,0,0,0,,0,0,true,2,31241,2,1,3,62,279.60361599968746,4.339638000004925,8.56362899998203,0,9.07219299999997,281.32527700054925,4643.3947840002365,339.56022899993695,62,36396,10710,bd634bd0d5bbbe85f624b83b1026388a887a59b47e04da4e523493185fb709d3,bd634bd0d5bbbe85f624b83b1026388a887a59b47e04da4e523493185fb709d3,true,
random-1000000-00007,random-1000000,GRCh38,chr21,32520437,33520437,100,warm-repeated-query,warm,no-store,wasm,,6903.859316000016,0,6903.859316000016,0,0,0,0,,0,0,true,2,31241,2,1,2,62,386.3085900003789,6.624477999983355,10.59340799995698,0,11.214022999978624,388.0483170002699,6025.421998999314,589.430773,62,46748,15318,7637b2d12d22f489275104dba98f2c0a4919db20e9c7e10d310e5e37b58673a4,7637b2d12d22f489275104dba98f2c0a4919db20e9c7e10d310e5e37b58673a4,true,
random-1000000-00008,random-1000000,CHM13,chr7,26416742,27416742,100,warm-repeated-query,warm,no-store,wasm,,5226.923442000058,0,5226.923442000058,0,0,0,0,,0,0,true,2,31241,2,1,3,62,281.8660190002993,4.387876000022516,8.649011000059545,0,9.146153999958187,283.1687160000438,4713.52958299953,318.41636399994604,62,37100,12853,0eb602143b94f6e88a4c9783ba11ca6e7be9624c5b94b22beccf6cbfa4c132fd,0eb602143b94f6e88a4c9783ba11ca6e7be9624c5b94b22beccf6cbfa4c132fd,true,
random-1000000-00009,random-1000000,CHM13,chr8,10660690,11660690,100,warm-repeated-query,warm,no-store,wasm,,13455.743900000001,0,13455.743900000001,0,0,0,0,,0,0,true,2,31241,2,1,2,62,838.2372500004712,15.729962999932468,21.660519000026397,0,22.33094799995888,839.8916570004076,12212.28752200096,807.6751670000376,62,76893,16934,25a72f33a3ae88bc4ff68166471e25b9cafa64ebd2789b68e1f32f7132ac14e0,25a72f33a3ae88bc4ff68166471e25b9cafa64ebd2789b68e1f32f7132ac14e0,true,
